Date,CodeIn,CodeOut,Rate
20100623,JPY,CZK,0.232258938
20100623,JPY,DKK,0.067206573
20100623,JPY,EEK,0.1412658
20100623,JPY,GBP,0.007429577
20100623,JPY,HUF,2.531419285
20100623,JPY,LTL,0.031173709
20100623,JPY,LVL,0.006395811
20100623,JPY,PLN,0.036711809
20100623,JPY,RON,0.038131997
20100623,JPY,SEK,0.085879379
20100623,JPY,CHF,0.012288732
20100623,JPY,NOK,0.071587216
20100623,JPY,HRK,0.064960274
20100623,JPY,RUB,0.343557241
20100623,JPY,TRY,0.017369989
20100623,JPY,AUD,0.012695919
20100623,JPY,BRL,0.019840195
20100623,JPY,CAD,0.011448176
20100623,JPY,CNY,0.075473998
20100623,JPY,HKD,0.086172806
20100623,JPY,IDR,100.3045323
20100623,JPY,INR,0.511682918
20100623,JPY,KRW,13.16224269
20100623,JPY,MXN,0.139429397
20100623,JPY,MYR,0.03585139
20100623,JPY,NZD,0.015597689
20100623,JPY,PHP,0.510166125
20100623,JPY,SGD,0.015406284
20100623,JPY,THB,0.358703503
20100623,JPY,ZAR,0.083763091
20100622,JPY,USD,0.011034297
20100622,JPY,JPY,1
20100622,JPY,BGN,0.017605545
20100622,JPY,CZK,0.232136106
20100622,JPY,DKK,0.066989828
20100622,JPY,EEK,0.140846161
20100622,JPY,GBP,0.007507426
20100622,JPY,HUF,2.524349626
20100622,JPY,LTL,0.031081105
20100622,JPY,LVL,0.006376812
20100622,JPY,PLN,0.036547844
20100622,JPY,RON,0.038090737
20100622,JPY,SEK,0.086038347
20100622,JPY,CHF,0.01226213
20100622,JPY,NOK,0.071410568
20100622,JPY,HRK,0.064821316
20100622,JPY,RUB,0.342132505
20100622,JPY,TRY,0.017251778
20100622,JPY,AUD,0.012613197
20100622,JPY,BRL,0.01957782
20100622,JPY,CAD,0.011281844
20100622,JPY,CNY,0.075183185
20100622,JPY,HKD,0.085857413
20100622,JPY,IDR,99.57277883
20100622,JPY,INR,0.510793051
20100622,JPY,KRW,13.05022954
20100622,JPY,MXN,0.138590332
20100622,JPY,MYR,0.035469439
20100622,JPY,NZD,0.01563057
20100622,JPY,PHP,0.504077775
20100622,JPY,SGD,0.015253398
20100622,JPY,THB,0.35673778
20100622,JPY,ZAR,0.08352867
20100621,JPY,USD,0.010955791
20100621,JPY,JPY,1
20100621,JPY,BGN,0.017292661
20100621,JPY,CZK,0.227763042
20100621,JPY,DKK,0.065784262
20100621,JPY,EEK,0.138343059
20100621,JPY,GBP,0.007374889
20100621,JPY,HUF,2.45826702
20100621,JPY,LTL,0.030528736
20100621,JPY,LVL,0.006262599
20100621,JPY,PLN,0.035702918
20100621,JPY,RON,0.037413793
20100621,JPY,SEK,0.084153846
20100621,JPY,CHF,0.012146773
20100621,JPY,NOK,0.069473917
20100621,JPY,HRK,0.063669319
20100621,JPY,RUB,0.337201592
20100621,JPY,TRY,0.017005305
20100621,JPY,AUD,0.01240672
20100621,JPY,BRL,0.019250221
20100621,JPY,CAD,0.011141468
20100621,JPY,CNY,0.074473033
20100621,JPY,HKD,0.085142352
20100621,JPY,IDR,98.70539346
20100621,JPY,INR,0.501237843
20100621,JPY,KRW,12.85835544
20100621,JPY,MXN,0.136604775
20100621,JPY,MYR,0.034910698
20100621,JPY,NZD,0.015339523
20100621,JPY,PHP,0.498231653
20100621,JPY,SGD,0.01506985
20100621,JPY,THB,0.353766578
20100621,JPY,ZAR,0.081702918
20100618,JPY,USD,0.011034606
20100618,JPY,JPY,1
20100618,JPY,BGN,0.01744381
20100618,JPY,CZK,0.229513022
20100618,JPY,DKK,0.06635569
20100618,JPY,EEK,0.139552265
20100618,JPY,GBP,0.007453621
20100618,JPY,HUF,2.497770246
20100618,JPY,LTL,0.030795576
20100618,JPY,LVL,0.006311095
20100618,JPY,PLN,0.036278095
20100618,JPY,RON,0.037816625
20100618,JPY,SEK,0.085264895
20100618,JPY,CHF,0.012259187
20100618,JPY,NOK,0.070116839
20100618,JPY,HRK,0.064225829
20100618,JPY,RUB,0.342347485
20100618,JPY,TRY,0.017204781
20100618,JPY,AUD,0.012708705
20100618,JPY,BRL,0.019621834
20100618,JPY,CAD,0.011347663
20100618,JPY,CNY,0.075324652
20100618,JPY,HKD,0.085898145
20100618,JPY,IDR,101.0422761
20100618,JPY,INR,0.509471994
20100618,JPY,KRW,13.29388156
20100618,JPY,MXN,0.138649661
20100618,JPY,MYR,0.035873172
20100618,JPY,NZD,0.015686764
20100618,JPY,PHP,0.506448448
20100618,JPY,SGD,0.015313949
20100618,JPY,THB,0.357572244
20100618,JPY,ZAR,0.083181413
20100617,JPY,USD,0.010951369
20100617,JPY,JPY,1
20100617,JPY,BGN,0.017324829
20100617,JPY,CZK,0.227929843
20100617,JPY,DKK,0.065893348
20100617,JPY,EEK,0.138600407
20100617,JPY,GBP,0.007395695
20100617,JPY,HUF,2.473292586
20100617,JPY,LTL,0.030585526
20100617,JPY,LVL,0.006268049
20100617,JPY,PLN,0.036102401
20100617,JPY,RON,0.037518824
20100617,JPY,SEK,0.08480822
20100617,JPY,CHF,0.012204801
20100617,JPY,NOK,0.06971831
20100617,JPY,HRK,0.063823191
20100617,JPY,RUB,0.338506511
20100617,JPY,TRY,0.017103375
20100617,JPY,AUD,0.012650368
20100617,JPY,BRL,0.019489769
20100617,JPY,CAD,0.011221543
20100617,JPY,CNY,0.074787847
20100617,JPY,HKD,0.085303393
20100617,JPY,IDR,99.92957747
20100617,JPY,INR,0.507104261
20100617,JPY,KRW,13.2847905
20100617,JPY,MXN,0.137467446
20100617,JPY,MYR,0.035640889
20100617,JPY,NZD,0.015614315
20100617,JPY,PHP,0.505819825
20100617,JPY,SGD,0.0152405
20100617,JPY,THB,0.354876428
20100617,JPY,ZAR,0.082953317
20100616,JPY,USD,0.010946946
20100616,JPY,JPY,1
20100616,JPY,BGN,0.017439144
20100616,JPY,CZK,0.22952296
20100616,JPY,DKK,0.066323674
20100616,JPY,EEK,0.139514935
20100616,JPY,GBP,0.007408382
20100616,JPY,HUF,2.506197058
20100616,JPY,LTL,0.030787338
20100616,JPY,LVL,0.006306732
20100616,JPY,PLN,0.036491306
20100616,JPY,RON,0.037770843
20100616,JPY,SEK,0.085612127
20100616,JPY,CHF,0.012383415
20100616,JPY,NOK,0.070245207
20100616,JPY,HRK,0.064315649
20100616,JPY,RUB,0.341952742
20100616,JPY,TRY,0.01720107
20100616,JPY,AUD,0.012716005
20100616,JPY,BRL,0.019659385
20100616,JPY,CAD,0.011262595
20100616,JPY,CNY,0.074792688
20100616,JPY,HKD,0.085294695
20100616,JPY,IDR,100.3547927
20100616,JPY,INR,0.509692376
20100616,JPY,KRW,13.26098975
20100616,JPY,MXN,0.138342399
20100616,JPY,MYR,0.035709318
20100616,JPY,NZD,0.015738743
20100616,JPY,PHP,0.506107891
20100616,JPY,SGD,0.015283995
20100616,JPY,THB,0.354846188
20100616,JPY,ZAR,0.083670085
20100615,JPY,USD,0.010967165
20100615,JPY,JPY,1
20100615,JPY,BGN,0.017498434
20100615,JPY,CZK,0.22960544
20100615,JPY,DKK,0.06654469
20100615,JPY,EEK,0.139989264
20100615,JPY,GBP,0.007443858
20100615,JPY,HUF,2.506039188
20100615,JPY,LTL,0.03089201
20100615,JPY,LVL,0.006330858
20100615,JPY,PLN,0.036444484
20100615,JPY,RON,0.037897468
20100615,JPY,SEK,0.086083028
20100615,JPY,CHF,0.012523933
20100615,JPY,NOK,0.070246936
20100615,JPY,HRK,0.064534312
20100615,JPY,RUB,0.344278429
20100615,JPY,TRY,0.017281918
20100615,JPY,AUD,0.012795025
20100615,JPY,BRL,0.019801378
20100615,JPY,CAD,0.011299096
20100615,JPY,CNY,0.074939608
20100615,JPY,HKD,0.085443321
20100615,JPY,IDR,100.7704214
20100615,JPY,INR,0.510253199
20100615,JPY,KRW,13.4720408
20100615,JPY,MXN,0.138804688
20100615,JPY,MYR,0.035819987
20100615,JPY,NZD,0.015807462
20100615,JPY,PHP,0.510450031
20100615,JPY,SGD,0.015308222
20100615,JPY,THB,0.355265277
20100615,JPY,ZAR,0.08432048
20100614,JPY,USD,0.010894779
20100614,JPY,JPY,1
20100614,JPY,BGN,0.017395713
20100614,JPY,CZK,0.228417682
20100614,JPY,DKK,0.066152273
20100614,JPY,EEK,0.139167482
20100614,JPY,GBP,0.007389487
20100614,JPY,HUF,2.481544072
20100614,JPY,LTL,0.030710664
20100614,JPY,LVL,0.006293694
20100614,JPY,PLN,0.036262563
20100614,JPY,RON,0.037601174
20100614,JPY,SEK,0.085092947
20100614,JPY,CHF,0.012372143
20100614,JPY,NOK,0.069532153
20100614,JPY,HRK,0.064231077
20100614,JPY,RUB,0.341821578
20100614,JPY,TRY,0.01711376
20100614,JPY,AUD,0.01264698
20100614,JPY,BRL,0.019559726
20100614,JPY,CAD,0.011191853
20100614,JPY,CNY,0.074436538
20100614,JPY,HKD,0.084897269
20100614,JPY,IDR,99.10575469
20100614,JPY,INR,0.50655519
20100614,JPY,KRW,13.31477364
20100614,JPY,MXN,0.13698568
20100614,JPY,MYR,0.035435382
20100614,JPY,NZD,0.015643512
20100614,JPY,PHP,0.505923686
20100614,JPY,SGD,0.015205016
20100614,JPY,THB,0.35304634
20100614,JPY,ZAR,0.08322156
20100611,JPY,USD,0.010912445
20100611,JPY,JPY,1
20100611,JPY,BGN,0.017599208
20100611,JPY,CZK,0.231215693
20100611,JPY,DKK,0.06694052
20100611,JPY,EEK,0.140795465
20100611,JPY,GBP,0.007462431
20100611,JPY,HUF,2.515972285
20100611,JPY,LTL,0.031069918
20100611,JPY,LVL,0.006367318
20100611,JPY,PLN,0.036794745
20100611,JPY,RON,0.037967246
20100611,JPY,SEK,0.086214344
20100611,JPY,CHF,0.012501575
20100611,JPY,NOK,0.070503014
20100611,JPY,HRK,0.065079636
20100611,JPY,RUB,0.342760731
20100611,JPY,TRY,0.017232071
20100611,JPY,AUD,0.012868712
20100611,JPY,BRL,0.01964906
20100611,JPY,CAD,0.011248988
20100611,JPY,CNY,0.074556825
20100611,JPY,HKD,0.085048142
20100611,JPY,IDR,100.2266715
20100611,JPY,INR,0.511194097
20100611,JPY,KRW,13.59659858
20100611,JPY,MXN,0.138506254
20100611,JPY,MYR,0.035831009
20100611,JPY,NZD,0.015856204
20100611,JPY,PHP,0.508917484
20100611,JPY,SGD,0.0152965
20100611,JPY,THB,0.354269774
20100611,JPY,ZAR,0.08423468
20100610,JPY,USD,0.01096595
20100610,JPY,JPY,1
20100610,JPY,BGN,0.017805899
20100610,JPY,CZK,0.236389294
20100610,JPY,DKK,0.067725783
20100610,JPY,EEK,0.142449017
20100610,JPY,GBP,0.007512746
20100610,JPY,HUF,2.567734887
20100610,JPY,LTL,0.031434814
20100610,JPY,LVL,0.006443008
20100610,JPY,PLN,0.037525492
20100610,JPY,RON,0.038422251
20100610,JPY,SEK,0.087195011
20100610,JPY,CHF,0.012552804
20100610,JPY,NOK,0.071604151
20100610,JPY,HRK,0.06585488
20100610,JPY,RUB,0.346788055
20100610,JPY,TRY,0.017501821
20100610,JPY,AUD,0.013028041
20100610,JPY,BRL,0.020102877
20100610,JPY,CAD,0.011367444
20100610,JPY,CNY,0.074906227
20100610,JPY,HKD,0.085465222
20100610,JPY,IDR,101.3144574
20100610,JPY,INR,0.514411872
20100610,JPY,KRW,13.71385652
20100610,JPY,MXN,0.140446103
20100610,JPY,MYR,0.036172615
20100610,JPY,NZD,0.016101602
20100610,JPY,PHP,0.512026584
20100610,JPY,SGD,0.015469774
20100610,JPY,THB,0.356609614
20100610,JPY,ZAR,0.084982702
20100609,JPY,USD,0.010919174
20100609,JPY,JPY,1
20100609,JPY,BGN,0.017781617
20100609,JPY,CZK,0.235403218
20100609,JPY,DKK,0.067631603
20100609,JPY,EEK,0.14225475
20100609,JPY,GBP,0.007508864
20100609,JPY,HUF,2.562051096
20100609,JPY,LTL,0.031391945
20100609,JPY,LVL,0.006432403
20100609,JPY,PLN,0.037388854
20100609,JPY,RON,0.03832803
20100609,JPY,SEK,0.087441586
20100609,JPY,CHF,0.012512047
20100609,JPY,NOK,0.072311119
20100609,JPY,HRK,0.065842349
20100609,JPY,RUB,0.346045095
20100609,JPY,TRY,0.017441586
20100609,JPY,AUD,0.013161196
20100609,JPY,BRL,0.020150923
20100609,JPY,CAD,0.011391036
20100609,JPY,CNY,0.074556778
20100609,JPY,HKD,0.085172288
20100609,JPY,IDR,101.0262751
20100609,JPY,INR,0.513431221
20100609,JPY,KRW,13.62978453
20100609,JPY,MXN,0.140201837
20100609,JPY,MYR,0.036235112
20100609,JPY,NZD,0.016320575
20100609,JPY,PHP,0.508655332
20100609,JPY,SGD,0.015425948
20100609,JPY,THB,0.355750523
20100609,JPY,ZAR,0.08445586
20100608,JPY,USD,0.010923893
20100608,JPY,JPY,1
20100608,JPY,BGN,0.017890596
20100608,JPY,CZK,0.237102086
20100608,JPY,DKK,0.068040615
20100608,JPY,EEK,0.143126601
20100608,JPY,GBP,0.007574552
20100608,JPY,HUF,2.581412367
20100608,JPY,LTL,0.03158434
20100608,JPY,LVL,0.006471826
20100608,JPY,PLN,0.03780644
20100608,JPY,RON,0.038570252
20100608,JPY,SEK,0.08836169
20100608,JPY,CHF,0.012617087
20100608,JPY,NOK,0.073015002
20100608,JPY,HRK,0.066273326
20100608,JPY,RUB,0.347667398
20100608,JPY,TRY,0.017508233
20100608,JPY,AUD,0.013336078
20100608,JPY,BRL,0.020373216
20100608,JPY,CAD,0.011503842
20100608,JPY,CNY,0.07460483
20100608,JPY,HKD,0.085256129
20100608,JPY,IDR,101.7142334
20100608,JPY,INR,0.512852177
20100608,JPY,KRW,13.47557629
20100608,JPY,MXN,0.141027259
20100608,JPY,MYR,0.03634925
20100608,JPY,NZD,0.016501098
20100608,JPY,PHP,0.509742042
20100608,JPY,SGD,0.015470179
20100608,JPY,THB,0.356311745
20100608,JPY,ZAR,0.08491127
20100607,JPY,USD,0.010885673
20100607,JPY,JPY,1
20100607,JPY,BGN,0.017802658
20100607,JPY,CZK,0.235736392
20100607,JPY,DKK,0.06770162
20100607,JPY,EEK,0.142423084
20100607,JPY,GBP,0.007505917
20100607,JPY,HUF,2.60058256
20100607,JPY,LTL,0.031429092
20100607,JPY,LVL,0.006447297
20100607,JPY,PLN,0.037778081
20100607,JPY,RON,0.038557255
20100607,JPY,SEK,0.087792645
20100607,JPY,CHF,0.01266248
20100607,JPY,NOK,0.072246496
20100607,JPY,HRK,0.066041325
20100607,JPY,RUB,0.345612598
20100607,JPY,TRY,0.017394866
20100607,JPY,AUD,0.013296013
20100607,JPY,BRL,0.020236665
20100607,JPY,CAD,0.011534681
20100607,JPY,CNY,0.074372838
20100607,JPY,HKD,0.084949026
20100607,JPY,IDR,101.2785363
20100607,JPY,INR,0.512661569
20100607,JPY,KRW,13.44929911
20100607,JPY,MXN,0.140860186
20100607,JPY,MYR,0.03627617
20100607,JPY,NZD,0.016308939
20100607,JPY,PHP,0.509830694
20100607,JPY,SGD,0.015424176
20100607,JPY,THB,0.355415984
20100607,JPY,ZAR,0.084681413
20100604,JPY,USD,0.010793878
20100604,JPY,JPY,1
20100604,JPY,BGN,0.017504699
20100604,JPY,CZK,0.233196098
20100604,JPY,DKK,0.066587309
20100604,JPY,EEK,0.140039381
20100604,JPY,GBP,0.0074058
20100604,JPY,HUF,2.584802649
20100604,JPY,LTL,0.03090307
20100604,JPY,LVL,0.006340285
20100604,JPY,PLN,0.03754587
20100604,JPY,RON,0.037711447
20100604,JPY,SEK,0.085469435
20100604,JPY,CHF,0.012486351
20100604,JPY,NOK,0.070267609
20100604,JPY,HRK,0.065007608
20100604,JPY,RUB,0.337823324
20100604,JPY,TRY,0.017209344
20100604,JPY,AUD,0.012855992
20100604,JPY,BRL,0.019768191
20100604,JPY,CAD,0.011272711
20100604,JPY,CNY,0.073708941
20100604,JPY,HKD,0.084117068
20100604,JPY,IDR,99.12476506
20100604,JPY,INR,0.505692294
20100604,JPY,KRW,12.97368657
20100604,JPY,MXN,0.138409559
20100604,JPY,MYR,0.035355768
20100604,JPY,NZD,0.015874877
20100604,JPY,PHP,0.499776246
20100604,JPY,SGD,0.015210776
20100604,JPY,THB,0.351991408
20100604,JPY,ZAR,0.083589904
20100603,JPY,USD,0.010786003
20100603,JPY,JPY,1
20100603,JPY,BGN,0.017195358
20100603,JPY,CZK,0.226393529
20100603,JPY,DKK,0.065423774
20100603,JPY,EEK,0.137564621
20100603,JPY,GBP,0.007347459
20100603,JPY,HUF,2.419553367
20100603,JPY,LTL,0.030356954
20100603,JPY,LVL,0.006229119
20100603,JPY,PLN,0.035787762
20100603,JPY,RON,0.036838403
20100603,JPY,SEK,0.083708458
20100603,JPY,CHF,0.012439775
20100603,JPY,NOK,0.069157728
20100603,JPY,HRK,0.063847371
20100603,JPY,RUB,0.333944083
20100603,JPY,TRY,0.016983471
20100603,JPY,AUD,0.012721118
20100603,JPY,BRL,0.01957271
20100603,JPY,CAD,0.01119571
20100603,JPY,CNY,0.073648672
20100603,JPY,HKD,0.084039036
20100603,JPY,IDR,99.14454018
20100603,JPY,INR,0.503384913
20100603,JPY,KRW,12.91946545
20100603,JPY,MXN,0.137370318
20100603,JPY,MYR,0.035221558
20100603,JPY,NZD,0.01573413
20100603,JPY,PHP,0.499788992
20100603,JPY,SGD,0.01514243
20100603,JPY,THB,0.351406717
20100603,JPY,ZAR,0.082147002
20100602,JPY,USD,0.010873977
20100602,JPY,JPY,1
20100602,JPY,BGN,0.01740655
20100602,JPY,CZK,0.229432182
20100602,JPY,DKK,0.066218405
20100602,JPY,EEK,0.139254183
20100602,JPY,GBP,0.007417675
20100602,JPY,HUF,2.455322179
20100602,JPY,LTL,0.030729797
20100602,JPY,LVL,0.006310075
20100602,JPY,PLN,0.036496974
20100602,JPY,RON,0.037266821
20100602,JPY,SEK,0.085144179
20100602,JPY,CHF,0.01259167
20100602,JPY,NOK,0.070505518
20100602,JPY,HRK,0.064631541
20100602,JPY,RUB,0.338759345
20100602,JPY,TRY,0.017192061
20100602,JPY,AUD,0.013030438
20100602,JPY,BRL,0.02001691
20100602,JPY,CAD,0.011434674
20100602,JPY,CNY,0.074268423
20100602,JPY,HKD,0.084742791
20100602,JPY,IDR,100.7024742
20100602,JPY,INR,0.510911356
20100602,JPY,KRW,13.32769669
20100602,JPY,MXN,0.140279459
20100602,JPY,MYR,0.035808117
20100602,JPY,NZD,0.016071556
20100602,JPY,PHP,0.508090068
20100602,JPY,SGD,0.015334639
20100602,JPY,THB,0.354378782
20100602,JPY,ZAR,0.083380206
20100601,JPY,USD,0.010985088
20100601,JPY,JPY,1
20100601,JPY,BGN,0.017675554
20100601,JPY,CZK,0.231613195
20100601,JPY,DKK,0.067232716
20100601,JPY,EEK,0.141406236
20100601,JPY,GBP,0.007543606
20100601,JPY,HUF,2.499954812
20100601,JPY,LTL,0.0312047
20100601,JPY,LVL,0.006410303
20100601,JPY,PLN,0.037180298
20100601,JPY,RON,0.037838229
20100601,JPY,SEK,0.086907366
20100601,JPY,CHF,0.012817894
20100601,JPY,NOK,0.07177587
20100601,JPY,HRK,0.065603254
20100601,JPY,RUB,0.343687302
20100601,JPY,TRY,0.017431541
20100601,JPY,AUD,0.013190239
20100601,JPY,BRL,0.020119295
20100601,JPY,CAD,0.01153728
20100601,JPY,CNY,0.075030276
20100601,JPY,HKD,0.085603254
20100601,JPY,IDR,101.6710348
20100601,JPY,INR,0.518002711
20100601,JPY,KRW,13.36005423
20100601,JPY,MXN,0.142695888
20100601,JPY,MYR,0.036333484
20100601,JPY,NZD,0.01631812
20100601,JPY,PHP,0.512507908
20100601,JPY,SGD,0.015538183
20100601,JPY,THB,0.357948486
20100601,JPY,ZAR,0.084888387
20100531,JPY,USD,0.010927899
20100531,JPY,JPY,1
20100531,JPY,BGN,0.017366365
20100531,JPY,CZK,0.226469544
20100531,JPY,DKK,0.066058427
20100531,JPY,EEK,0.138932694
20100531,JPY,GBP,0.00753534
20100531,JPY,HUF,2.446545907
20100531,JPY,LTL,0.030658853
20100531,JPY,LVL,0.006295507
20100531,JPY,PLN,0.036220032
20100531,JPY,RON,0.037164802
20100531,JPY,SEK,0.085446635
20100531,JPY,CHF,0.012635411
20100531,JPY,NOK,0.070493696
20100531,JPY,HRK,0.064495649
20100531,JPY,RUB,0.337719766
20100531,JPY,TRY,0.017190552
20100531,JPY,AUD,0.012942639
20100531,JPY,BRL,0.019839283
20100531,JPY,CAD,0.011449121
20100531,JPY,CNY,0.074614633
20100531,JPY,HKD,0.085158054
20100531,JPY,IDR,100.125555
20100531,JPY,INR,0.506615166
20100531,JPY,KRW,13.13638785
20100531,JPY,MXN,0.141024685
20100531,JPY,MYR,0.035641094
20100531,JPY,NZD,0.016089505
20100531,JPY,PHP,0.505398686
20100531,JPY,SGD,0.015294797
20100531,JPY,THB,0.35579826
20100531,JPY,ZAR,0.083956668
20100528,JPY,USD,0.010953476
20100528,JPY,JPY,1
20100528,JPY,BGN,0.017298779
20100528,JPY,CZK,0.22802052
20100528,JPY,DKK,0.065815496
20100528,JPY,EEK,0.138392004
20100528,JPY,GBP,0.00751769
20100528,JPY,HUF,2.422872811
20100528,JPY,LTL,0.030539537
20100528,JPY,LVL,0.006262162
20100528,JPY,PLN,0.035923404
20100528,JPY,RON,0.036835309
20100528,JPY,SEK,0.085423669
20100528,JPY,CHF,0.012611003
20100528,JPY,NOK,0.070418362
20100528,JPY,HRK,0.064271183
20100528,JPY,RUB,0.335397134
20100528,JPY,TRY,0.017069698
20100528,JPY,AUD,0.012855121
20100528,JPY,BRL,0.019893862
20100528,JPY,CAD,0.011457633
20100528,JPY,CNY,0.074826641
20100528,JPY,HKD,0.085326375
20100528,JPY,IDR,100.7212984
20100528,JPY,INR,0.508001946
20100528,JPY,KRW,13.08765257
20100528,JPY,MXN,0.139930126
20100528,JPY,MYR,0.036070228
20100528,JPY,NZD,0.01606669
20100528,JPY,PHP,0.505200778
20100528,JPY,SGD,0.015312224
20100528,JPY,THB,0.35669556
20100528,JPY,ZAR,0.083182381
20100527,JPY,USD,0.011061468
20100527,JPY,JPY,1
20100527,JPY,BGN,0.017653218
20100527,JPY,CZK,0.231329542
20100527,JPY,DKK,0.067150465
20100527,JPY,EEK,0.141227548
20100527,JPY,GBP,0.007638325
20100527,JPY,HUF,2.498962
20100527,JPY,LTL,0.031165268
20100527,JPY,LVL,0.006389566
20100527,JPY,PLN,0.036869754
20100527,JPY,RON,0.037426663
20100527,JPY,SEK,0.087246141
20100527,JPY,CHF,0.012784547
20100527,JPY,NOK,0.072082318
20100527,JPY,HRK,0.065578121
20100527,JPY,RUB,0.341140897
20100527,JPY,TRY,0.017379727
20100527,JPY,AUD,0.013196137
20100527,JPY,BRL,0.020359238
20100527,JPY,CAD,0.0116608
20100527,JPY,CNY,0.075566387
20100527,JPY,HKD,0.086142251
20100527,JPY,IDR,102.5053705
20100527,JPY,INR,0.518341006
20100527,JPY,KRW,13.54147486
20100527,JPY,MXN,0.142925354
20100527,JPY,MYR,0.036441917
20100527,JPY,NZD,0.016474411
20100527,JPY,PHP,0.514044589
20100527,JPY,SGD,0.015542016
20100527,JPY,THB,0.360213016
20100527,JPY,ZAR,0.084911996
20100526,JPY,USD,0.011054333
20100526,JPY,JPY,1
20100526,JPY,BGN,0.017564436
20100526,JPY,CZK,0.229456668
20100526,JPY,DKK,0.066819039
20100526,JPY,EEK,0.140517288
20100526,JPY,GBP,0.007675797
20100526,JPY,HUF,2.491603053
20100526,JPY,LTL,0.031008532
20100526,JPY,LVL,0.006360126
20100526,JPY,PLN,0.036901661
20100526,JPY,RON,0.037459362
20100526,JPY,SEK,0.087103727
20100526,JPY,CHF,0.01275797
20100526,JPY,NOK,0.071643467
20100526,JPY,HRK,0.065303098
20100526,JPY,RUB,0.343857207
20100526,JPY,TRY,0.01742793
20100526,JPY,AUD,0.013273462
20100526,JPY,BRL,0.020296363
20100526,JPY,CAD,0.011755725
20100526,JPY,CNY,0.075490795
20100526,JPY,HKD,0.086198473
20100526,JPY,IDR,102.3550067
20100526,JPY,INR,0.522810956
20100526,JPY,KRW,13.57880557
20100526,JPY,MXN,0.143004041
20100526,JPY,MYR,0.036661877
20100526,JPY,NZD,0.016453525
20100526,JPY,PHP,0.516353839
20100526,JPY,SGD,0.015544679
20100526,JPY,THB,0.359703637
20100526,JPY,ZAR,0.085428828
20100525,JPY,USD,0.0111595
20100525,JPY,JPY,1
20100525,JPY,BGN,0.017856295
20100525,JPY,CZK,0.234155026
20100525,JPY,DKK,0.067930247
20100525,JPY,EEK,0.142852187
20100525,JPY,GBP,0.007779147
20100525,JPY,HUF,2.559846617
20100525,JPY,LTL,0.031523783
20100525,JPY,LVL,0.006458505
20100525,JPY,PLN,0.038018808
20100525,JPY,RON,0.038198667
20100525,JPY,SEK,0.089724276
20100525,JPY,CHF,0.013004656
20100525,JPY,NOK,0.07419885
20100525,JPY,HRK,0.066404638
20100525,JPY,RUB,0.351547521
20100525,JPY,TRY,0.017770474
20100525,JPY,AUD,0.013737789
20100525,JPY,BRL,0.021214279
20100525,JPY,CAD,0.012055145
20100525,JPY,CNY,0.076230257
20100525,JPY,HKD,0.087072035
20100525,JPY,IDR,104.3370766
20100525,JPY,INR,0.532456861
20100525,JPY,KRW,13.96019355
20100525,JPY,MXN,0.148175842
20100525,JPY,MYR,0.037545878
20100525,JPY,NZD,0.016866612
20100525,JPY,PHP,0.52580115
20100525,JPY,SGD,0.015835844
20100525,JPY,THB,0.36291427
20100525,JPY,ZAR,0.088900758
20100524,JPY,USD,0.011072292
20100524,JPY,JPY,1
20100524,JPY,BGN,0.01752038
20100524,JPY,CZK,0.229902356
20100524,JPY,DKK,0.066667562
20100524,JPY,EEK,0.14016483
20100524,JPY,GBP,0.007711189
20100524,JPY,HUF,2.493415748
20100524,JPY,LTL,0.030930753
20100524,JPY,LVL,0.006337006
20100524,JPY,PLN,0.03686285
20100524,JPY,RON,0.037463048
20100524,JPY,SEK,0.087754188
20100524,JPY,CHF,0.012845113
20100524,JPY,NOK,0.072424975
20100524,JPY,HRK,0.065139299
20100524,JPY,RUB,0.344441458
20100524,JPY,TRY,0.017457673
20100524,JPY,AUD,0.013372749
20100524,JPY,BRL,0.020627072
20100524,JPY,CAD,0.011730718
20100524,JPY,CNY,0.075606916
20100524,JPY,HKD,0.086375526
20100524,JPY,IDR,102.5418794
20100524,JPY,INR,0.520227537
20100524,JPY,KRW,13.444325
20100524,JPY,MXN,0.143998029
20100524,JPY,MYR,0.036754457
20100524,JPY,NZD,0.016509003
20100524,JPY,PHP,0.515515542
20100524,JPY,SGD,0.015594374
20100524,JPY,THB,0.359329929
20100524,JPY,ZAR,0.087245364
20100521,JPY,USD,0.011150071
20100521,JPY,JPY,1
20100521,JPY,BGN,0.017450036
20100521,JPY,CZK,0.231236617
20100521,JPY,DKK,0.066404354
20100521,JPY,EEK,0.13960207
20100521,JPY,GBP,0.007765435
20100521,JPY,HUF,2.510082084
20100521,JPY,LTL,0.030806567
20100521,JPY,LVL,0.006311563
20100521,JPY,PLN,0.03705389
20100521,JPY,RON,0.037428622
20100521,JPY,SEK,0.087714133
20100521,JPY,CHF,0.012855103
20100521,JPY,NOK,0.072653462
20100521,JPY,HRK,0.064868844
20100521,JPY,RUB,0.348375268
20100521,JPY,TRY,0.017698073
20100521,JPY,AUD,0.013503747
20100521,JPY,BRL,0.020943076
20100521,JPY,CAD,0.011961991
20100521,JPY,CNY,0.07612955
20100521,JPY,HKD,0.087033369
20100521,JPY,IDR,103.3096003
20100521,JPY,INR,0.523438615
20100521,JPY,KRW,13.50633476
20100521,JPY,MXN,0.146134011
20100521,JPY,MYR,0.0370298
20100521,JPY,NZD,0.016644361
